session_code,participant_id_in_session,participant_code,page_index,app_name,page_name,epoch_time_completed,round_number,timeout_happened,is_wait_page
797yw66a,386,hjppqkb2,118,Survey,Results_failed_comprehension,1685972762,12,0,0
797yw66a,387,3qnuh3jd,1,Survey,Demographics,1685972766,1,0,0
797yw66a,387,3qnuh3jd,2,Survey,Introduction,1685972980,1,0,0
797yw66a,383,1nhupua9,45,Survey,Choice,1685972998,5,0,0
797yw66a,387,3qnuh3jd,3,Survey,ComprehensionCheck_1,1685973017,1,0,0
797yw66a,385,ntuc6d1c,3,Survey,ComprehensionCheck_1,1685973020,1,0,0
797yw66a,384,dspipb4q,3,Survey,ComprehensionCheck_1,1685973029,1,0,0
797yw66a,387,3qnuh3jd,5,Survey,Choice,1685973039,1,0,0
797yw66a,387,3qnuh3jd,15,Survey,Choice,1685973052,2,0,0
797yw66a,387,3qnuh3jd,25,Survey,Choice,1685973061,3,0,0
797yw66a,383,1nhupua9,55,Survey,Choice,1685973066,6,0,0
797yw66a,387,3qnuh3jd,35,Survey,Choice,1685973079,4,0,0
797yw66a,387,3qnuh3jd,45,Survey,Choice,1685973088,5,0,0
797yw66a,384,dspipb4q,5,Survey,Choice,1685973089,1,0,0
797yw66a,388,qei51h8x,0,,InitializeParticipant,1685973093,1,0,0
797yw66a,387,3qnuh3jd,55,Survey,Choice,1685973100,6,0,0
797yw66a,387,3qnuh3jd,57,Survey,Results_failed_attention,1685973111,6,0,0
797yw66a,387,3qnuh3jd,67,Survey,Results_failed_attention,1685973116,7,0,0
797yw66a,388,qei51h8x,1,Survey,Demographics,1685973122,1,0,0
797yw66a,388,qei51h8x,2,Survey,Introduction,1685973159,1,0,0
797yw66a,383,1nhupua9,65,Survey,Choice,1685973178,7,0,0
797yw66a,384,dspipb4q,15,Survey,Choice,1685973179,2,0,0
797yw66a,384,dspipb4q,25,Survey,Choice,1685973207,3,0,0
797yw66a,384,dspipb4q,35,Survey,Choice,1685973218,4,0,0
797yw66a,383,1nhupua9,75,Survey,Choice,1685973223,8,0,0
797yw66a,384,dspipb4q,45,Survey,Choice,1685973232,5,0,0
797yw66a,384,dspipb4q,55,Survey,Choice,1685973270,6,0,0
797yw66a,384,dspipb4q,65,Survey,Choice,1685973285,7,0,0
797yw66a,384,dspipb4q,75,Survey,Choice,1685973296,8,0,0
797yw66a,384,dspipb4q,85,Survey,Choice,1685973306,9,0,0
797yw66a,384,dspipb4q,95,Survey,Choice,1685973325,10,0,0
797yw66a,384,dspipb4q,105,Survey,Choice,1685973334,11,0,0
797yw66a,384,dspipb4q,115,Survey,Choice,1685973343,12,0,0
797yw66a,384,dspipb4q,116,Survey,Results,1685973375,12,0,0
797yw66a,383,1nhupua9,85,Survey,Choice,1685973397,9,0,0
797yw66a,388,qei51h8x,3,Survey,ComprehensionCheck_1,1685973426,1,0,0
797yw66a,383,1nhupua9,95,Survey,Choice,1685973429,10,0,0
797yw66a,388,qei51h8x,4,Survey,ComprehensionCheck_2,1685973446,1,0,0
797yw66a,385,ntuc6d1c,4,Survey,ComprehensionCheck_2,1685973464,1,0,0
797yw66a,388,qei51h8x,118,Survey,Results_failed_comprehension,1685973472,12,0,0
797yw66a,383,1nhupua9,105,Survey,Choice,1685973570,11,0,0
797yw66a,385,ntuc6d1c,118,Survey,Results_failed_comprehension,1685973580,12,0,0
797yw66a,383,1nhupua9,115,Survey,Choice,1685973718,12,0,0
797yw66a,383,1nhupua9,116,Survey,Results,1685973770,12,0,0
797yw66a,378,lhnmke2d,4,Survey,ComprehensionCheck_2,1685973900,1,1,0
797yw66a,389,wcnybmf3,0,,InitializeParticipant,1685973950,1,0,0
797yw66a,389,wcnybmf3,1,Survey,Demographics,1685973997,1,0,0
797yw66a,389,wcnybmf3,2,Survey,Introduction,1685974012,1,0,0
797yw66a,389,wcnybmf3,3,Survey,ComprehensionCheck_1,1685974078,1,0,0
797yw66a,389,wcnybmf3,5,Survey,Choice,1685974147,1,0,0
797yw66a,390,um0xqqot,0,,InitializeParticipant,1685974200,1,0,0
797yw66a,390,um0xqqot,1,Survey,Demographics,1685974218,1,0,0
797yw66a,390,um0xqqot,2,Survey,Introduction,1685974228,1,0,0
797yw66a,390,um0xqqot,3,Survey,ComprehensionCheck_1,1685974297,1,0,0
797yw66a,390,um0xqqot,4,Survey,ComprehensionCheck_2,1685974322,1,0,0
797yw66a,389,wcnybmf3,15,Survey,Choice,1685974329,2,0,0
797yw66a,390,um0xqqot,118,Survey,Results_failed_comprehension,1685974332,12,0,0
797yw66a,389,wcnybmf3,25,Survey,Choice,1685974430,3,0,0
797yw66a,389,wcnybmf3,35,Survey,Choice,1685974485,4,0,0
797yw66a,389,wcnybmf3,45,Survey,Choice,1685974514,5,0,0
797yw66a,389,wcnybmf3,55,Survey,Choice,1685974535,6,0,0
797yw66a,391,jqdi4nu5,0,,InitializeParticipant,1685974552,1,0,0
797yw66a,389,wcnybmf3,57,Survey,Results_failed_attention,1685974554,6,0,0
797yw66a,389,wcnybmf3,67,Survey,Results_failed_attention,1685974560,7,0,0
797yw66a,389,wcnybmf3,77,Survey,Results_failed_attention,1685974563,8,0,0
797yw66a,389,wcnybmf3,87,Survey,Results_failed_attention,1685974566,9,0,0
797yw66a,389,wcnybmf3,97,Survey,Results_failed_attention,1685974567,10,0,0
797yw66a,389,wcnybmf3,107,Survey,Results_failed_attention,1685974570,11,0,0
797yw66a,389,wcnybmf3,117,Survey,Results_failed_attention,1685974571,12,0,0
797yw66a,392,2rr10s20,0,,InitializeParticipant,1685974777,1,0,0
797yw66a,392,2rr10s20,1,Survey,Demographics,1685974812,1,0,0
797yw66a,392,2rr10s20,2,Survey,Introduction,1685974817,1,0,0
797yw66a,392,2rr10s20,3,Survey,ComprehensionCheck_1,1685974875,1,0,0
797yw66a,392,2rr10s20,5,Survey,Choice,1685974890,1,0,0
797yw66a,392,2rr10s20,15,Survey,Choice,1685975059,2,0,0
797yw66a,392,2rr10s20,25,Survey,Choice,1685975111,3,0,0
797yw66a,392,2rr10s20,35,Survey,Choice,1685975191,4,0,0
797yw66a,392,2rr10s20,45,Survey,Choice,1685975257,5,0,0
797yw66a,392,2rr10s20,55,Survey,Choice,1685975303,6,0,0
797yw66a,392,2rr10s20,65,Survey,Choice,1685975364,7,0,0
797yw66a,392,2rr10s20,75,Survey,Choice,1685975394,8,0,0
797yw66a,392,2rr10s20,85,Survey,Choice,1685975434,9,0,0
797yw66a,392,2rr10s20,95,Survey,Choice,1685975486,10,0,0
797yw66a,392,2rr10s20,105,Survey,Choice,1685975535,11,0,0
797yw66a,393,s6wt3u6c,0,,InitializeParticipant,1685975614,1,0,0
797yw66a,392,2rr10s20,115,Survey,Choice,1685975616,12,0,0
797yw66a,393,s6wt3u6c,1,Survey,Demographics,1685975641,1,0,0
797yw66a,393,s6wt3u6c,2,Survey,Introduction,1685975660,1,0,0
797yw66a,392,2rr10s20,116,Survey,Results,1685975704,12,0,0
797yw66a,393,s6wt3u6c,3,Survey,ComprehensionCheck_1,1685975740,1,0,0
797yw66a,393,s6wt3u6c,4,Survey,ComprehensionCheck_2,1685975752,1,0,0
797yw66a,393,s6wt3u6c,118,Survey,Results_failed_comprehension,1685975756,12,0,0
797yw66a,394,zaun0lzi,0,,InitializeParticipant,1685976296,1,0,0
797yw66a,394,zaun0lzi,1,Survey,Demographics,1685976314,1,0,0
797yw66a,394,zaun0lzi,2,Survey,Introduction,1685976376,1,0,0
797yw66a,394,zaun0lzi,3,Survey,ComprehensionCheck_1,1685976655,1,0,0
797yw66a,394,zaun0lzi,5,Survey,Choice,1685976686,1,0,0
797yw66a,394,zaun0lzi,15,Survey,Choice,1685976880,2,0,0
797yw66a,394,zaun0lzi,25,Survey,Choice,1685976944,3,0,0
797yw66a,394,zaun0lzi,35,Survey,Choice,1685976971,4,0,0
797yw66a,394,zaun0lzi,45,Survey,Choice,1685977051,5,0,0
797yw66a,394,zaun0lzi,55,Survey,Choice,1685977076,6,0,0
797yw66a,395,mlakmdld,0,,InitializeParticipant,1685977111,1,0,0
797yw66a,394,zaun0lzi,65,Survey,Choice,1685977142,7,0,0
797yw66a,395,mlakmdld,1,Survey,Demographics,1685977158,1,0,0
797yw66a,394,zaun0lzi,75,Survey,Choice,1685977176,8,0,0
797yw66a,395,mlakmdld,2,Survey,Introduction,1685977177,1,0,0
797yw66a,394,zaun0lzi,85,Survey,Choice,1685977206,9,0,0
797yw66a,396,1jxwa7j5,0,,InitializeParticipant,1685977214,1,0,0
797yw66a,394,zaun0lzi,95,Survey,Choice,1685977239,10,0,0
797yw66a,397,o8lix89n,0,,InitializeParticipant,1685977243,1,0,0
797yw66a,398,c82xtsuf,0,,InitializeParticipant,1685977244,1,0,0
797yw66a,394,zaun0lzi,105,Survey,Choice,1685977285,11,0,0
797yw66a,397,o8lix89n,1,Survey,Demographics,1685977286,1,0,0
797yw66a,398,c82xtsuf,1,Survey,Demographics,1685977296,1,0,0
797yw66a,397,o8lix89n,2,Survey,Introduction,1685977297,1,0,0
797yw66a,394,zaun0lzi,115,Survey,Choice,1685977322,12,0,0
797yw66a,396,1jxwa7j5,1,Survey,Demographics,1685977322,1,0,0
797yw66a,394,zaun0lzi,116,Survey,Results,1685977362,12,0,0
797yw66a,397,o8lix89n,3,Survey,ComprehensionCheck_1,1685977373,1,0,0
797yw66a,397,o8lix89n,4,Survey,ComprehensionCheck_2,1685977383,1,0,0
797yw66a,397,o8lix89n,118,Survey,Results_failed_comprehension,1685977388,12,0,0
797yw66a,399,v7ru6vfm,0,,InitializeParticipant,1685977395,1,0,0
797yw66a,399,v7ru6vfm,1,Survey,Demographics,1685977429,1,0,0
797yw66a,399,v7ru6vfm,2,Survey,Introduction,1685977433,1,0,0
797yw66a,398,c82xtsuf,2,Survey,Introduction,1685977439,1,0,0
797yw66a,398,c82xtsuf,3,Survey,ComprehensionCheck_1,1685977492,1,0,0
797yw66a,398,c82xtsuf,5,Survey,Choice,1685977546,1,0,0
797yw66a,400,jptz1fpi,0,,InitializeParticipant,1685977603,1,0,0
797yw66a,401,tcc32u9u,0,,InitializeParticipant,1685977624,1,0,0
797yw66a,398,c82xtsuf,15,Survey,Choice,1685977631,2,0,0
797yw66a,401,tcc32u9u,1,Survey,Demographics,1685977660,1,0,0
797yw66a,401,tcc32u9u,2,Survey,Introduction,1685977663,1,0,0
797yw66a,400,jptz1fpi,1,Survey,Demographics,1685977673,1,0,0
797yw66a,400,jptz1fpi,2,Survey,Introduction,1685977683,1,0,0
797yw66a,398,c82xtsuf,25,Survey,Choice,1685977770,3,0,0
797yw66a,396,1jxwa7j5,2,Survey,Introduction,1685977788,1,0,0
797yw66a,396,1jxwa7j5,3,Survey,ComprehensionCheck_1,1685977808,1,0,0
797yw66a,402,nuagriem,0,,InitializeParticipant,1685977850,1,0,0
797yw66a,402,nuagriem,1,Survey,Demographics,1685977870,1,0,0
797yw66a,403,ffmjovff,0,,InitializeParticipant,1685977883,1,0,0
797yw66a,402,nuagriem,2,Survey,Introduction,1685977909,1,0,0
797yw66a,398,c82xtsuf,35,Survey,Choice,1685977916,4,0,0
797yw66a,402,nuagriem,3,Survey,ComprehensionCheck_1,1685977978,1,0,0
797yw66a,402,nuagriem,5,Survey,Choice,1685977994,1,0,0
797yw66a,403,ffmjovff,1,Survey,Demographics,1685978011,1,0,0
797yw66a,402,nuagriem,15,Survey,Choice,1685978028,2,0,0
797yw66a,402,nuagriem,25,Survey,Choice,1685978051,3,0,0
797yw66a,395,mlakmdld,3,Survey,ComprehensionCheck_1,1685978068,1,0,0
797yw66a,396,1jxwa7j5,4,Survey,ComprehensionCheck_2,1685978077,1,0,0
797yw66a,401,tcc32u9u,3,Survey,ComprehensionCheck_1,1685978084,1,0,0
797yw66a,396,1jxwa7j5,5,Survey,Choice,1685978094,1,0,0
797yw66a,395,mlakmdld,5,Survey,Choice,1685978099,1,0,0
797yw66a,402,nuagriem,35,Survey,Choice,1685978107,4,0,0
797yw66a,403,ffmjovff,2,Survey,Introduction,1685978110,1,0,0
797yw66a,402,nuagriem,45,Survey,Choice,1685978131,5,0,0
797yw66a,396,1jxwa7j5,15,Survey,Choice,1685978143,2,0,0
797yw66a,401,tcc32u9u,5,Survey,Choice,1685978149,1,0,0
797yw66a,402,nuagriem,55,Survey,Choice,1685978150,6,0,0
797yw66a,401,tcc32u9u,117,Survey,Results_failed_attention,1685978160,12,0,0
797yw66a,400,jptz1fpi,3,Survey,ComprehensionCheck_1,1685978163,1,0,0
797yw66a,398,c82xtsuf,45,Survey,Choice,1685978172,5,0,0
797yw66a,402,nuagriem,65,Survey,Choice,1685978176,7,0,0
797yw66a,402,nuagriem,75,Survey,Choice,1685978195,8,0,0
797yw66a,400,jptz1fpi,5,Survey,Choice,1685978220,1,0,0
797yw66a,402,nuagriem,85,Survey,Choice,1685978225,9,0,0
797yw66a,398,c82xtsuf,55,Survey,Choice,1685978235,6,0,0
797yw66a,402,nuagriem,95,Survey,Choice,1685978244,10,0,0
797yw66a,403,ffmjovff,3,Survey,ComprehensionCheck_1,1685978255,1,0,0
797yw66a,402,nuagriem,105,Survey,Choice,1685978271,11,0,0
797yw66a,395,mlakmdld,15,Survey,Choice,1685978277,2,0,0
797yw66a,396,1jxwa7j5,25,Survey,Choice,1685978282,3,0,0
797yw66a,402,nuagriem,115,Survey,Choice,1685978290,12,0,0
797yw66a,404,lfd4qlc5,0,,InitializeParticipant,1685978291,1,0,0
797yw66a,398,c82xtsuf,65,Survey,Choice,1685978293,7,0,0
797yw66a,402,nuagriem,116,Survey,Results,1685978299,12,0,0
797yw66a,404,lfd4qlc5,1,Survey,Demographics,1685978306,1,0,0
797yw66a,396,1jxwa7j5,35,Survey,Choice,1685978313,4,0,0
797yw66a,395,mlakmdld,25,Survey,Choice,1685978317,3,0,0
797yw66a,403,ffmjovff,4,Survey,ComprehensionCheck_2,1685978340,1,0,0
797yw66a,404,lfd4qlc5,2,Survey,Introduction,1685978346,1,0,0
797yw66a,398,c82xtsuf,75,Survey,Choice,1685978347,8,0,0
797yw66a,396,1jxwa7j5,45,Survey,Choice,1685978348,5,0,0
797yw66a,396,1jxwa7j5,55,Survey,Choice,1685978367,6,0,0
797yw66a,403,ffmjovff,5,Survey,Choice,1685978370,1,0,0
797yw66a,396,1jxwa7j5,65,Survey,Choice,1685978420,7,0,0
797yw66a,395,mlakmdld,35,Survey,Choice,1685978428,4,0,0
797yw66a,398,c82xtsuf,85,Survey,Choice,1685978444,9,0,0
797yw66a,395,mlakmdld,45,Survey,Choice,1685978456,5,0,0
797yw66a,395,mlakmdld,55,Survey,Choice,1685978474,6,0,0
797yw66a,398,c82xtsuf,95,Survey,Choice,1685978492,10,0,0
797yw66a,403,ffmjovff,15,Survey,Choice,1685978501,2,0,0
797yw66a,396,1jxwa7j5,75,Survey,Choice,1685978501,8,0,0
797yw66a,395,mlakmdld,65,Survey,Choice,1685978506,7,0,0
797yw66a,404,lfd4qlc5,3,Survey,ComprehensionCheck_1,1685978509,1,0,0
797yw66a,398,c82xtsuf,105,Survey,Choice,1685978527,11,0,0
797yw66a,404,lfd4qlc5,5,Survey,Choice,1685978534,1,0,0
797yw66a,395,mlakmdld,75,Survey,Choice,1685978539,8,0,0
797yw66a,403,ffmjovff,25,Survey,Choice,1685978550,3,0,0
797yw66a,396,1jxwa7j5,85,Survey,Choice,1685978563,9,0,0
797yw66a,398,c82xtsuf,115,Survey,Choice,1685978566,12,0,0
797yw66a,395,mlakmdld,85,Survey,Choice,1685978567,9,0,0
797yw66a,403,ffmjovff,35,Survey,Choice,1685978568,4,0,0
797yw66a,403,ffmjovff,45,Survey,Choice,1685978585,5,0,0
797yw66a,395,mlakmdld,95,Survey,Choice,1685978585,10,0,0
797yw66a,404,lfd4qlc5,15,Survey,Choice,1685978589,2,0,0
797yw66a,396,1jxwa7j5,95,Survey,Choice,1685978593,10,0,0
797yw66a,398,c82xtsuf,116,Survey,Results,1685978601,12,0,0
797yw66a,395,mlakmdld,105,Survey,Choice,1685978602,11,0,0
797yw66a,396,1jxwa7j5,105,Survey,Choice,1685978604,11,0,0
797yw66a,403,ffmjovff,55,Survey,Choice,1685978622,6,0,0
797yw66a,396,1jxwa7j5,115,Survey,Choice,1685978625,12,0,0
797yw66a,404,lfd4qlc5,25,Survey,Choice,1685978629,3,0,0
797yw66a,395,mlakmdld,115,Survey,Choice,1685978635,12,0,0
797yw66a,396,1jxwa7j5,116,Survey,Results,1685978641,12,0,0
797yw66a,403,ffmjovff,65,Survey,Choice,1685978644,7,0,0
797yw66a,403,ffmjovff,75,Survey,Choice,1685978661,8,0,0
797yw66a,404,lfd4qlc5,35,Survey,Choice,1685978669,4,0,0
797yw66a,403,ffmjovff,85,Survey,Choice,1685978678,9,0,0
797yw66a,400,jptz1fpi,15,Survey,Choice,1685978680,2,0,0
797yw66a,404,lfd4qlc5,45,Survey,Choice,1685978692,5,0,0
797yw66a,403,ffmjovff,95,Survey,Choice,1685978698,10,0,0
797yw66a,395,mlakmdld,116,Survey,Results,1685978712,12,0,0
797yw66a,404,lfd4qlc5,55,Survey,Choice,1685978717,6,0,0
797yw66a,403,ffmjovff,105,Survey,Choice,1685978725,11,0,0
797yw66a,405,075ent1f,0,,InitializeParticipant,1685978732,1,0,0
797yw66a,405,075ent1f,1,Survey,Demographics,1685978744,1,0,0
797yw66a,403,ffmjovff,115,Survey,Choice,1685978745,12,0,0
797yw66a,400,jptz1fpi,25,Survey,Choice,1685978751,3,0,0
797yw66a,399,v7ru6vfm,3,Survey,ComprehensionCheck_1,1685978752,1,0,0
797yw66a,404,lfd4qlc5,65,Survey,Choice,1685978753,7,0,0
797yw66a,400,jptz1fpi,35,Survey,Choice,1685978769,4,0,0
797yw66a,405,075ent1f,2,Survey,Introduction,1685978773,1,0,0
797yw66a,403,ffmjovff,116,Survey,Results,1685978782,12,0,0
797yw66a,400,jptz1fpi,45,Survey,Choice,1685978783,5,0,0
797yw66a,399,v7ru6vfm,5,Survey,Choice,1685978790,1,0,0
797yw66a,400,jptz1fpi,55,Survey,Choice,1685978796,6,0,0
797yw66a,404,lfd4qlc5,75,Survey,Choice,1685978798,8,0,0
797yw66a,400,jptz1fpi,65,Survey,Choice,1685978809,7,0,0
797yw66a,399,v7ru6vfm,15,Survey,Choice,1685978815,2,0,0
797yw66a,400,jptz1fpi,75,Survey,Choice,1685978825,8,0,0
797yw66a,399,v7ru6vfm,25,Survey,Choice,1685978835,3,0,0
797yw66a,406,htkzn6cw,0,,InitializeParticipant,1685978836,1,0,0
797yw66a,404,lfd4qlc5,85,Survey,Choice,1685978838,9,0,0
797yw66a,400,jptz1fpi,85,Survey,Choice,1685978840,9,0,0
797yw66a,406,htkzn6cw,1,Survey,Demographics,1685978846,1,0,0
797yw66a,400,jptz1fpi,95,Survey,Choice,1685978851,10,0,0
797yw66a,399,v7ru6vfm,35,Survey,Choice,1685978859,4,0,0
797yw66a,404,lfd4qlc5,95,Survey,Choice,1685978862,10,0,0
797yw66a,400,jptz1fpi,105,Survey,Choice,1685978872,11,0,0
797yw66a,399,v7ru6vfm,45,Survey,Choice,1685978874,5,0,0
797yw66a,407,c0qpzvgb,0,,InitializeParticipant,1685978875,1,0,0
797yw66a,406,htkzn6cw,2,Survey,Introduction,1685978876,1,0,0
797yw66a,400,jptz1fpi,115,Survey,Choice,1685978885,12,0,0
797yw66a,407,c0qpzvgb,1,Survey,Demographics,1685978886,1,0,0
797yw66a,405,075ent1f,3,Survey,ComprehensionCheck_1,1685978889,1,0,0
797yw66a,407,c0qpzvgb,2,Survey,Introduction,1685978891,1,0,0
797yw66a,399,v7ru6vfm,55,Survey,Choice,1685978892,6,0,0
797yw66a,404,lfd4qlc5,105,Survey,Choice,1685978905,11,0,0
797yw66a,405,075ent1f,5,Survey,Choice,1685978906,1,0,0
797yw66a,399,v7ru6vfm,65,Survey,Choice,1685978906,7,0,0
797yw66a,400,jptz1fpi,116,Survey,Results,1685978909,12,0,0
797yw66a,399,v7ru6vfm,75,Survey,Choice,1685978926,8,0,0
797yw66a,406,htkzn6cw,3,Survey,ComprehensionCheck_1,1685978934,1,0,0
797yw66a,405,075ent1f,15,Survey,Choice,1685978937,2,0,0
797yw66a,404,lfd4qlc5,115,Survey,Choice,1685978940,12,0,0
797yw66a,399,v7ru6vfm,85,Survey,Choice,1685978943,9,0,0
797yw66a,406,htkzn6cw,5,Survey,Choice,1685978951,1,0,0
797yw66a,405,075ent1f,25,Survey,Choice,1685978952,3,0,0
797yw66a,399,v7ru6vfm,95,Survey,Choice,1685978959,10,0,0
797yw66a,405,075ent1f,35,Survey,Choice,1685978962,4,0,0
797yw66a,407,c0qpzvgb,3,Survey,ComprehensionCheck_1,1685978964,1,0,0
797yw66a,399,v7ru6vfm,105,Survey,Choice,1685978971,11,0,0
797yw66a,405,075ent1f,45,Survey,Choice,1685978974,5,0,0
797yw66a,407,c0qpzvgb,5,Survey,Choice,1685978980,1,0,0
797yw66a,399,v7ru6vfm,115,Survey,Choice,1685978991,12,0,0
797yw66a,405,075ent1f,55,Survey,Choice,1685978993,6,0,0
797yw66a,406,htkzn6cw,15,Survey,Choice,1685978994,2,0,0
797yw66a,404,lfd4qlc5,116,Survey,Results,1685979002,12,0,0
797yw66a,405,075ent1f,65,Survey,Choice,1685979006,7,0,0
797yw66a,399,v7ru6vfm,116,Survey,Results,1685979015,12,0,0
797yw66a,407,c0qpzvgb,15,Survey,Choice,1685979019,2,0,0
797yw66a,405,075ent1f,75,Survey,Choice,1685979021,8,0,0
797yw66a,406,htkzn6cw,25,Survey,Choice,1685979026,3,0,0
797yw66a,407,c0qpzvgb,25,Survey,Choice,1685979031,3,0,0
797yw66a,407,c0qpzvgb,35,Survey,Choice,1685979042,4,0,0
797yw66a,406,htkzn6cw,35,Survey,Choice,1685979043,4,0,0
797yw66a,408,kaaziy4j,0,,InitializeParticipant,1685979047,1,0,0
797yw66a,406,htkzn6cw,45,Survey,Choice,1685979055,5,0,0
797yw66a,407,c0qpzvgb,45,Survey,Choice,1685979061,5,0,0
797yw66a,405,075ent1f,85,Survey,Choice,1685979075,9,0,0
797yw66a,407,c0qpzvgb,55,Survey,Choice,1685979078,6,0,0
797yw66a,406,htkzn6cw,55,Survey,Choice,1685979078,6,0,0
797yw66a,407,c0qpzvgb,65,Survey,Choice,1685979086,7,0,0
797yw66a,405,075ent1f,95,Survey,Choice,1685979089,10,0,0
797yw66a,406,htkzn6cw,65,Survey,Choice,1685979094,7,0,0
797yw66a,407,c0qpzvgb,75,Survey,Choice,1685979100,8,0,0
797yw66a,405,075ent1f,105,Survey,Choice,1685979103,11,0,0
797yw66a,408,kaaziy4j,1,Survey,Demographics,1685979106,1,0,0
797yw66a,408,kaaziy4j,2,Survey,Introduction,1685979109,1,0,0
797yw66a,406,htkzn6cw,75,Survey,Choice,1685979110,8,0,0
797yw66a,407,c0qpzvgb,85,Survey,Choice,1685979114,9,0,0
797yw66a,405,075ent1f,115,Survey,Choice,1685979127,12,0,0
797yw66a,407,c0qpzvgb,95,Survey,Choice,1685979128,10,0,0
797yw66a,406,htkzn6cw,85,Survey,Choice,1685979129,9,0,0
797yw66a,407,c0qpzvgb,105,Survey,Choice,1685979140,11,0,0
797yw66a,408,kaaziy4j,3,Survey,ComprehensionCheck_1,1685979140,1,0,0
797yw66a,405,075ent1f,116,Survey,Results,1685979143,12,0,0
797yw66a,406,htkzn6cw,95,Survey,Choice,1685979153,10,0,0
797yw66a,407,c0qpzvgb,115,Survey,Choice,1685979153,12,0,0
797yw66a,408,kaaziy4j,5,Survey,Choice,1685979156,1,0,0
797yw66a,408,kaaziy4j,15,Survey,Choice,1685979168,2,0,0
797yw66a,406,htkzn6cw,105,Survey,Choice,1685979170,11,0,0
797yw66a,407,c0qpzvgb,116,Survey,Results,1685979177,12,0,0
797yw66a,408,kaaziy4j,25,Survey,Choice,1685979189,3,0,0
797yw66a,406,htkzn6cw,115,Survey,Choice,1685979194,12,0,0
797yw66a,408,kaaziy4j,35,Survey,Choice,1685979206,4,0,0
797yw66a,406,htkzn6cw,116,Survey,Results,1685979214,12,0,0
797yw66a,408,kaaziy4j,45,Survey,Choice,1685979223,5,0,0
797yw66a,409,2qoa6fcq,0,,InitializeParticipant,1685979241,1,0,0
797yw66a,408,kaaziy4j,55,Survey,Choice,1685979243,6,0,0
797yw66a,408,kaaziy4j,65,Survey,Choice,1685979255,7,0,0
797yw66a,408,kaaziy4j,75,Survey,Choice,1685979267,8,0,0
797yw66a,408,kaaziy4j,85,Survey,Choice,1685979275,9,0,0
797yw66a,408,kaaziy4j,95,Survey,Choice,1685979287,10,0,0
797yw66a,409,2qoa6fcq,1,Survey,Demographics,1685979288,1,0,0
797yw66a,409,2qoa6fcq,2,Survey,Introduction,1685979293,1,0,0
797yw66a,408,kaaziy4j,105,Survey,Choice,1685979298,11,0,0
797yw66a,408,kaaziy4j,115,Survey,Choice,1685979309,12,0,0
797yw66a,409,2qoa6fcq,3,Survey,ComprehensionCheck_1,1685979314,1,0,0
797yw66a,409,2qoa6fcq,5,Survey,Choice,1685979358,1,0,0
797yw66a,409,2qoa6fcq,15,Survey,Choice,1685979381,2,0,0
797yw66a,409,2qoa6fcq,25,Survey,Choice,1685979399,3,0,0
797yw66a,409,2qoa6fcq,35,Survey,Choice,1685979423,4,0,0
797yw66a,409,2qoa6fcq,45,Survey,Choice,1685979448,5,0,0
797yw66a,409,2qoa6fcq,55,Survey,Choice,1685979481,6,0,0
797yw66a,409,2qoa6fcq,65,Survey,Choice,1685979508,7,0,0
797yw66a,410,0e55gllm,0,,InitializeParticipant,1685979515,1,0,0
797yw66a,409,2qoa6fcq,75,Survey,Choice,1685979540,8,0,0
797yw66a,410,0e55gllm,1,Survey,Demographics,1685979556,1,0,0
797yw66a,409,2qoa6fcq,85,Survey,Choice,1685979573,9,0,0
797yw66a,411,yz492zb9,0,,InitializeParticipant,1685979580,1,0,0
797yw66a,409,2qoa6fcq,95,Survey,Choice,1685979609,10,0,0
797yw66a,411,yz492zb9,1,Survey,Demographics,1685979611,1,0,0
797yw66a,410,0e55gllm,2,Survey,Introduction,1685979623,1,0,0
797yw66a,409,2qoa6fcq,105,Survey,Choice,1685979630,11,0,0
797yw66a,411,yz492zb9,2,Survey,Introduction,1685979636,1,0,0
797yw66a,409,2qoa6fcq,115,Survey,Choice,1685979649,12,0,0
797yw66a,412,ktcubica,0,,InitializeParticipant,1685979785,1,0,0
797yw66a,412,ktcubica,1,Survey,Demographics,1685979804,1,0,0
797yw66a,412,ktcubica,2,Survey,Introduction,1685979809,1,0,0
797yw66a,412,ktcubica,3,Survey,ComprehensionCheck_1,1685979823,1,0,0
797yw66a,412,ktcubica,5,Survey,Choice,1685979837,1,0,0
797yw66a,409,2qoa6fcq,116,Survey,Results,1685979843,12,0,0
797yw66a,412,ktcubica,15,Survey,Choice,1685979853,2,0,0
797yw66a,412,ktcubica,25,Survey,Choice,1685979877,3,0,0
797yw66a,412,ktcubica,35,Survey,Choice,1685979888,4,0,0
797yw66a,412,ktcubica,45,Survey,Choice,1685979900,5,0,0
797yw66a,412,ktcubica,55,Survey,Choice,1685979912,6,0,0
797yw66a,412,ktcubica,65,Survey,Choice,1685979924,7,0,0
797yw66a,412,ktcubica,75,Survey,Choice,1685979938,8,0,0
797yw66a,412,ktcubica,85,Survey,Choice,1685979948,9,0,0
797yw66a,412,ktcubica,95,Survey,Choice,1685979959,10,0,0
797yw66a,412,ktcubica,105,Survey,Choice,1685979968,11,0,0
797yw66a,410,0e55gllm,3,Survey,ComprehensionCheck_1,1685979978,1,0,0
797yw66a,412,ktcubica,115,Survey,Choice,1685979978,12,0,0
797yw66a,412,ktcubica,116,Survey,Results,1685980014,12,0,0
